1880,2,"ГУ ""Южный отдел ОВД г.Костанай""",ст.188 ч.1,12/9/18 18:00,50 ЛЕТ ОКТЯБРЯ,102,103349.3841,5885791.184
2960,1,РОВД Зеленовский район ЗКО,ст.296 ч.2,12/9/18 15:30,чапаево,2,-696021.9836,5832407.102
1070,1,Зайсанский район МВД,ст.107 ч.1,12/9/18 17:30,К.САТПАЕВА,6,1695536.874,5381241.926
1880,2,Карасайский район МВД,ст.188 ч.1,12/8/18 2:00,Новостройка,б/н,1131034.12,4830571.009
1880,2,Карасайский район МВД,ст.188 ч.2,12/8/18 23:30,Маметова,18,1122249.936,4820186.092
1880,2,Илекский ОП УВД,ст.188 ч.2,12/9/18 9:00,КУЗНЕЧНЫЕ РЯДЫ,19,-337495.9971,5638500.303
1880,2,РОП Ауэзовского района,ст.188 ч.1,12/9/18 9:45,Алтынсарина,null,1139063.124,4815622.699
1880,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.188 ч.2,12/8/18 23:30,АБАЯ,78,672064.831,5671190.027
1200,2,ОВД Аль-Фарабийского района,ст.120 ч.1,12/6/18 21:00,null,null,547987.6601,4685122.5
1890,2,ОВД Аль-Фарабийского района,ст.189 ч.1,12/8/18 22:45,null,null,546995.4706,4671941.832
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,12/7/18 15:00,null,null,547656.9303,4674587.67
1910,2,ОВД Аль-Фарабийского района,ст.191 ч.1,12/9/18 12:00,null,null,547392.3464,4672470.999
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,12/8/18 14:53,null,null,546797.0327,4676373.611
1900,1,РОП Ауэзовского района,ст.190 ч.1,12/6/18 12:00,Афцинао,4,1136588.806,4813762.928
1880,2,Илекский ОП УВД,ст.188 ч.2,12/8/18 20:00,Т.К.ЖУРГЕНОВА,162А,-337962.1074,5638541.151
1910,3,Атбасарского района РОВД,ст.191 ч.2,11/9/18 10:00,Южная,68,451795.0822,5697754.826
1870,1,Алматинский РУВД,ст.187 ч.1,12/9/18 18:24,Габита Мусрепова,9А,674940.4801,5669886.128
1880,2,Илекский ОП УВД,ст.188 ч.2,12/8/18 19:30,ТУРКСИБА,166,-337449.1564,5633352.902
1880,2,ОВД Абайского района,ст.188 ч.2,12/7/18 9:00,null,null,539587.1225,4691459.284
1880,2,ОВД Абайского района,ст.188 ч.2,12/10/18 0:00,null,null,493814.1143,4716400.705
1880,2,ОВД Абайского района,ст.188 ч.2,12/9/18 21:00,null,null,541669.3975,4692468.671
1880,2,ОВД Енбекшинского района,ст.188 ч.2,12/9/18 18:30,Жибек-жолы,34,552805.7322,4686721.884
1880,2,ОВД Енбекшинского района,ст.188 ч.2,12/9/18 14:30,Жамбыл,36,549168.9777,4681251.613
1880,2,Мугалжарский район МВД,ст.188 ч.1,12/9/18 16:30,null,null,-339079.4457,5543018.752
1880,2,Илийский район МВД,ст.188 ч.1,12/9/18 0:00,СЕЙФУЛЛИНА,null,1148730.521,4839211.914
1880,2,Талгарский район МВД,ст.188 ч.2,12/9/18 15:19,null,null,1163006.279,4833213.989
1880,2,Талгарский район МВД,ст.188 ч.2,12/9/18 12:22,null,null,1148718.75,4826467.1
2930,1,Аягозский район МВД,ст.293 ч.1,12/9/18 20:00,АКТАМБЕРДЫ,80,1351781.171,5375922.396
1880,2,Сарыагашский РУВД,ст.188 ч.2,12/7/18 3:00,АБАЙ,2,514649.0138,4588184.476
1880,2,РОП Алмалинского района,ст.188 ч.2,12/9/18 11:19,Розыбакиева,90,1140686.06,4817998.602
1880,2,РОП Алмалинского района,ст.188 ч.2,12/9/18 12:30,Макатаева,147Б,1142219.793,4820367.113
1880,2,Каргалинский район МВД,ст.188 ч.2,10/25/18 0:00,null,null,-258684.0501,5655667.646
3400,1,Балхашский район МВД,ст.340 ч.1,12/9/18 0:00,null,null,1078798.494,4985910.189
1880,2,Карасайский район МВД,ст.188 ч.1,12/9/18 11:00,"вдоль трассы Алматы-Бишкек магазин ""Акжол""",null,1110528.871,4812724.827
1880,2,ОВД Абайского района,ст.188 ч.1,12/9/18 21:05,null,null,544234.363,4688045.813
1880,2,Мугалжарский район МВД,ст.188 ч.2,12/7/18 20:00,null,null,-338937.8166,5544754.314
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.1,12/9/18 4:00,БАЖОВА,345,1468790.916,5628510.26
1900,1,Октябрьский р-н г.Караганды Ново-Майкудукский ОП,ст.190 ч.1,12/9/18 15:20,МАМРАЕВА,22,801204.1025,5529460.335
1880,2,РОП Ауэзовского района,ст.188 ч.2,12/8/18 23:30,May-02,10,1137779.613,4814446.949
1880,2,Казыгуртский РОВД,ст.188 ч.2,12/8/18 21:00,Г.МУРАТБАЕВ,23,532606.1441,4622190.95
1070,1,Кызылжарский район МВД,ст.107 ч.1,12/9/18 5:31,null,null,506472.0473,6070229.137
1880,2,Карасуский район МВД,ст.188 ч.2,12/8/18 22:00,1-ЗАПАДНАЯ,34,229200.8535,5802349.491
1900,1,ДВД г.Шымкент,ст.190 ч.1,3/5/18 10:00,null,null,547200.5231,4674995.553
1880,2,Ауэзовский район г.Семипалатинск МВД,ст.188 ч.1,12/9/18 4:00,МУХТАРА АУЭЗОВА,42,1297935.322,5641943.916
2930,1,Ауэзовский район г.Семипалатинск МВД,ст.293 ч.1,12/9/18 4:30,ПЕРВОМАЙСКАЯ,28В,1297393.67,5643376.451
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,12/8/18 22:00,null,null,548827.5949,4684370.54
1880,2,ГОВД г.Риддер МВД,ст.188 ч.2,12/8/18 18:00,ГЕРЦЕНА,33,1528974.565,5677416.439
1880,2,Жаркаинского района РОВД,ст.188 ч.1,12/9/18 11:27,ЮБИЛЕЙНАЯ,17,311872.5292,5663291.779
1880,2,Карасайский район МВД,ст.188 ч.2,12/9/18 21:30,Набережная,68,1125194.754,4831331.688
3190,1,РОП Медеуского района,ст.319 ч.1,12/8/18 10:00,null,null,1150315.963,4807581.778
1880,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.188 ч.1,12/9/18 12:15,АЛАШ,23,673136.227,5674979.702
1900,1,р-н им.Казыбек би г.Караганды  Центральный ОП,ст.190 ч.1,12/7/18 23:30,БУХАР ЖЫРАУ,96,794524.2741,5524068.257
1900,2,г.Тараз МВД Центральный район (ОП-2),ст.190 ч.2,4/14/18 15:00,ЧЕРНЫШОВА,10,692715.1233,4754704.544
1880,2,УВД Наурызбайского района ДВД города Алматы,ст.188 ч.1,12/7/18 16:30,null,null,1133904.878,4813443.001
1880,2,"ГУ ""Южный отдел ОВД г.Костанай""",ст.188 ч.1,12/8/18 0:40,АБАЯ,54А,140482.8469,5907534.335
1880,2,РОП Алмалинского района,ст.188 ч.2,12/8/18 9:30,Ауэзова,11,1141578.694,4819047.698
1880,2,РОП Алмалинского района,ст.188 ч.1,12/8/18 10:50,Райымбека,212,1140945.214,4820177.67
1880,2,4 отдел полиции Каратауского района УВД г.Шымкента,ст.188 ч.2,12/7/18 23:00,null,null,554152.7312,4688816.931
1880,2,Район Магжана Жумабаева МВД,ст.188 ч.1,1/2/17 17:30,ЧАПАЕВА,1,591992.2133,6086413.166
1880,2,Енбекшиказахский район МВД,ст.188 ч.1,12/9/18 2:30,null,null,1158839.309,4849446.289
1870,1,Узункольский район МВД,ст.187 ч.1,12/8/18 10:00,null,null,242794.8493,5996128.057
2960,1,Кордайский район МВД,ст.296 ч.2,12/7/18 4:00,ЖИБЕК ЖОЛЫ,1,965091.61,4779748.399
1880,2,г.Тараз МВД Железнодорожный район (ОП-3),ст.188 ч.2,12/8/18 8:00,ЦЕНТРАЛЬНАЯ,12Б,695514.306,4745753.354
2930,1,РОВД Чингирлауский район ЗКО,ст.293 ч.1,12/8/18 1:45,КУАНТАЕВА,25А,-541780.2435,5767361.628
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:00,СУЛТАНМАХМУТ ТОРАЙГЫРОВ,null,226371.1443,4972443.583
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:00,СУЛТАНМАХМУТ ТОРАЙГЫРОВ,7Д,222611.7319,4975145.1
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 0:05,null,null,219762.684,4971032.293
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:00,БИРЛИК,null,224439.5757,4971888.127
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:00,АКМАРЖАН,null,227147.1792,4970667.45
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 9:30,АМАНГЕЛДЫ ИМАНОВ,72,221233.0632,4963156.413
1880,2,г.Костанай МВД,ст.188 ч.1,12/6/18 21:30,ТЕКСТИЛЬЩИКОВ,3А,145574.5833,5912172.666
1880,2,г.Костанай МВД,ст.188 ч.1,12/8/18 18:30,Ю.ГАГАРИНА,193,141311.7278,5911635.131
1880,2,Аральский район МВД,ст.188 ч.1,11/26/18 4:00,ЖАННАЗАР ӘЛІМБЕТОВ,2,-61650.1071,5209225.061
1880,2,РУВД Бостандыкского района,ст.188 ч.1,12/8/18 4:00,null,null,1142351.791,4810910.819
1880,2,Октябрьский р-н г.Караганды УВД,ст.188 ч.2,12/8/18 12:00,МАГНИТОГОРСКАЯ,18,801465.55,5533450.383
1880,2,РОП Бостандыкского района,ст.188 ч.1,12/7/18 9:30,Абая,134А,1140481.694,4817537.644
1900,3,УВД г.Туркестан,ст.190 ч.3,1/24/18 0:00,К.САРЫБАЕВ,55,435354.7297,4792345.056
1880,2,Сарыаркинский РУВД,ст.188 ч.1,12/8/18 19:20,ШАКЕНА АЙМАНОВА,20,669754.0727,5672721.298
2960,1,РУВД Алмалинского района,ст.296 ч.2,12/8/18 17:00,Нурмакова,11,1141796.261,4819736.212
1880,2,г. Павлодар Северный отдел внутренних дел,ст.188 ч.1,12/8/18 17:00,ТОРАЙГЫРОВА,115,1043080.983,5824198.221
1880,2,РОП Бостандыкского района,ст.188 ч.1,12/7/18 8:45,Абая,48,1143505.958,4817865.841
1880,2,"ГУ ""Северный отдел ОВД г.Костанай""",ст.188 ч.2,12/8/18 17:57,А.БАЙТУРСЫНОВА,null,141669.2149,5909723.039
1880,2,"ГУ ""Северный отдел ОВД г.Костанай""",ст.188 ч.1,12/8/18 17:12,Ю.ГАГАРИНА,193,141311.7278,5911635.131
1880,2,Затонский район г.Семипалатинск МВД,ст.188 ч.1,12/8/18 10:00,ДЖАНГИЛЬДИНА,97,1297502.238,5648374.851
1200,2,г.Кызылорда МВД,ст.120 ч.1,12/8/18 3:30,АСТАНА,129,226255.073,4968680.119
1910,3,г.Костанай МВД,ст.191 ч.2,12/5/18 14:30,ПЕРРОННАЯ,1,139753.947,5910832.081
1880,2,Толебийский РОВД,ст.188 ч.1,12/5/18 14:30,КАЗАХСТАН,10,569113.7407,4671276.063
1880,2,г.Рудный МВД,ст.188 ч.1,12/8/18 0:09,ТОПОРКОВА,21,106450.7056,5885723.25
1900,1,Абайский ОП УВД г.Уральск,ст.190 ч.1,6/28/18 15:00,Савичева,85,-726446.3813,5821044.485
990,4,г.Костанай МВД,ст.99 ч.1,12/8/18 12:45,А.П.ЧЕХОВА,106,141267.1591,5910105.24
1880,2,ОВД Келесского района,ст.188 ч.1,12/5/18 8:00,ТАУЕЛСИЗДИК,1,492252.2882,4584290.975
1880,2,РОП Бостандыкского района,ст.188 ч.2,12/7/18 20:08,Тимирязева,41,1143025.157,4816564.094
1870,1,Акжарский район МВД,ст.187 ч.1,12/6/18 15:00,Советская,45,691275.1072,5948151.909
2960,3,РУВД Жетысуского района,ст.296 ч.4,12/8/18 21:20,СЕВ КОЛЬЦО,236,1140598.473,4824106.768
1900,1,РУВД Алмалинского района,ст.190 ч.1,12/4/18 10:00,null,null,1143116.263,4819408.393
1880,2,г.Кокшетау УВД,ст.188 ч.2,12/8/18 11:50,ПАРКОВАЯ,10,526504.7566,5901674.711
1880,2,РОП Турксибского района,ст.188 ч.1,12/7/18 23:08,Кобикова,8,1144896.301,4830409.297
1880,2,РОП Турксибского района,ст.188 ч.1,12/8/18 12:10,Суюнбая,168,1145081.094,4824902.451
1910,3,г.Кокшетау УВД,ст.191 ч.2,12/8/18 0:00,АБЫЛАЙ ХАНА,1,525936.6807,5905606.897
1880,2,ОВД Келесского района,ст.188 ч.1,12/3/18 16:00,А.БАЛТАБАЕВ,17,496177.138,4576479.703
1880,2,Илекский ОП УВД,ст.188 ч.1,12/7/18 18:30,ШОКАНА УАЛИХАНОВА,10А,-337613.0521,5636477.626
1880,2,РОП Бостандыкского района,ст.188 ч.1,11/23/18 16:00,null,null,1142517.156,4816454.291
1880,2,УВД г.Туркестан,ст.188 ч.2,12/9/18 0:00,86,4,439468.9804,4796615
1880,2,УВД г.Туркестан,ст.188 ч.2,12/9/18 0:00,КОК БАЙРАК,7,439866.57,4792761.244
1870,1,"ГУ ""Южный отдел ОВД г.Костанай""",ст.187 ч.1,12/8/18 19:00,ЧЕРНЫШЕВСКОГО,68,139008.7953,5908603.754
1880,2,Алматинский РУВД,ст.188 ч.1,12/7/18 15:00,Алексей Петров,13,672607.2686,5669321.873
1910,3,РУВД Жетысуского района,ст.191 ч.2,10/9/18 22:50,БАИШЕВА,null,1144699.523,4823134.422
1870,1,р-н им.Казыбек би г.Караганды Михайловский  ОП,ст.187 ч.1,12/8/18 20:00,ЗАПАДНАЯ,74,791490.2578,5524219.994
2930,1,Затонский район г.Семипалатинск МВД,ст.293 ч.1,12/8/18 1:30,ШОЖЕ КАРЖАУБАЙУЛЫ,105,1297223.793,5646744.572
1880,2,Целиноградского района РОВД,ст.188 ч.1,12/7/18 14:11,null,null,652051.0773,5667824.204
1880,2,Абайский ОП УВД г.Уральск,ст.188 ч.1,12/6/18 16:30,Мухита,27,-726349.2162,5821641.71
1220,2,Иргизский район МВД,ст.122 ч.1,6/22/18 0:00,null,null,-55735.8491,5394657.054
1880,2,Заводской ОП г.Актобе,ст.188 ч.2,12/7/18 15:00,null,null,-342280.5716,5642831.426
1880,2,Абайский ОП УВД г.Уральск,ст.188 ч.2,12/7/18 9:30,КУРМАНГАЗЫ,152,-726546.7023,5822877.983
2930,1,РУВД Жетысуского района,ст.293 ч.1,11/7/18 23:15,ЖУМАБАЕВА,null,1141842.017,4826951.045
2930,1,Абайский ОП УВД г.Уральск,ст.293 ч.1,12/7/18 22:00,КУРМАНГАЗЫ,90,-726568.3372,5822074.553
2960,1,г.Тараз МВД Железнодорожный район (ОП-3),ст.296 ч.1,12/7/18 21:40,БАЙЗАК БАТЫРА,207А,693797.265,4749113.828
1900,1,Абайский район МВД,ст.190 ч.1,6/7/18 0:00,ШКОЛЬНАЯ,6А,778653.0309,5504023.398
1900,1,Карасайский район МВД,ст.190 ч.1,11/15/18 10:00,Сарыарка,б/н,1119756.233,4812215.503
1900,1,Карасайский район МВД,ст.190 ч.1,8/20/18 15:00,Сарыарка,71,1119397.588,4813623.989
1880,2,Жаксынского района РОВД,ст.188 ч.2,12/1/18 0:10,М.АУЭЗОВА,268,526650.3643,5904501.084
1880,2,РОВД Зеленовский район ЗКО,ст.188 ч.2,12/6/18 21:00,Луговая,6,-749442.0801,5794906.178
1880,2,УВД Наурызбайского района ДВД города Алматы,ст.188 ч.2,12/8/18 0:00,Қазыбеков,79,1134513.421,4814772.534
1880,2,г.Сатпаев МВД,ст.188 ч.2,11/18/18 12:00,САДОВАЯ,41,393295.583,5304555.87
1880,2,РУВД Алмалинского района,ст.188 ч.2,12/8/18 15:00,Желтоксан,50,1144337.423,4821261.074
1880,2,РУВД Алмалинского района,ст.188 ч.2,12/8/18 21:30,Муканова,189,1142420.09,4820216.937
1900,2,РУВД Алмалинского района,ст.190 ч.2,12/8/18 10:20,Желтоксан,78/86,1144490.776,4820505.534
1870,1,р-н им.Казыбек би г.Караганды Михайловский  ОП,ст.187 ч.1,12/8/18 15:50,ЕРМЕКОВА,62,794198.4362,5523522.394
1060,3,г.Шахтинск МВД,ст.106 ч.1,12/8/18 15:00,ПАРКОВАЯ,41,757921.5224,5512353.989
2930,1,Ульбинский район г.Усть-Каменогорска МВД,ст.293 ч.1,12/8/18 3:56,АБАЯ,9,1474761.947,5623763.56
1050,2,Сайрамский РУВД,ст.105 ч.1,12/8/18 11:00,null,null,561529.1776,4712757.39
1880,2,р-н им.Казыбек би г.Караганды  Юго-Восточный  ОП,ст.188 ч.1,12/7/18 17:00,ШАПАГАТ,8,798511.5268,5525199.577
1880,2,Сырдарьинский район МВД,ст.188 ч.2,11/23/18 15:00,null,null,212966.7596,4985006.95
1880,2,Узункольский район МВД,ст.188 ч.2,12/8/18 10:00,СТЕПНАЯ,17,259283.7156,5994012.709
1880,2,Аккольского района РОВД,ст.188 ч.2,12/8/18 18:00,null,null,719698.6849,5778055.981
1880,2,Жамбылский район МВД,ст.188 ч.1,12/6/18 14:00,САДОВАЯ,56,1108137.924,4802885.033
1880,2,Карасайский район МВД,ст.188 ч.2,12/7/18 18:00,КОКБАСТАУ,53,1111018.351,4809543.206
2960,1,г.Актау МВД,ст.296 ч.2,12/7/18 23:20,11,19,-940019.4545,4990898.545
1880,2,РУВД Медеуского района,ст.188 ч.1,12/8/18 16:20,Калдаякова,38/38,1146094.1,4820384.209
1880,2,РОП Турксибского района,ст.188 ч.1,12/8/18 1:10,Клары Цеткин,4,1144421.126,4830346.274
2930,2,Илекский ОП УВД,ст.293 ч.2,12/8/18 20:45,ШОКАНА УАЛИХАНОВА,10,-337613.0521,5636477.626
2930,2,ОВД Аль-Фарабийского района,ст.293 ч.2,12/8/18 5:30,null,null,546564.5248,4668938.779
1880,2,ОВД г. Уральска,ст.188 ч.2,12/8/18 12:30,ЯНВАРЦЕВСКАЯ,20,-720431.5795,5824099.961
1880,2,г.Рудный МВД,ст.188 ч.1,12/6/18 22:30,И. ФРАНКО,23,104255.3042,5883810.109
2960,1,Семиреченский район   ЛОВД на ст. Алматы-1,ст.296 ч.3,12/8/18 1:40,null,null,1144321.168,4821826.496
2930,1,Затонский район г.Семипалатинск МВД,ст.293 ч.1,9/3/18 20:00,Закарии Белибаева,30,1300952.794,5647178.421
2930,1,РУВД Медеуского района,ст.293 ч.1,12/8/18 5:43,Курмангазы,25,1145709.131,4818596.843
1900,1,ОВД Енбекшинского района,ст.190 ч.1,7/26/18 12:00,null,null,552524.7916,4688947.478
1880,2,Шалкарский район МВД,ст.188 ч.2,12/7/18 23:30,Промзона,12,-202481.5083,5342020.756
1880,2,РУВД Бостандыкского района,ст.188 ч.1,11/28/18 14:20,null,null,1141796.165,4813001.031
1900,1,УВД Наурызбайского района ДВД города Алматы,ст.190 ч.1,8/15/18 11:00,null,null,1135161.651,4811661.028
1880,2,РУВД Жетысуского района,ст.188 ч.1,12/8/18 12:00,геологова,11,1142000.767,4830880.115
1880,2,Абайский район МВД,ст.188 ч.2,11/30/18 10:00,3,3,779989.8409,5504747.035
1900,2,г.Рудный МВД,ст.190 ч.2,12/8/18 15:50,КАРЬЕРНАЯ,3,102091.0571,5885298.88
1880,2,г.Рудный МВД,ст.188 ч.2,12/8/18 10:29,ТОБОЛЬСКАЯ,11,106591.2605,5884099.909
1880,2,г.Рудный МВД,ст.188 ч.2,12/8/18 18:00,СОСНОВАЯ,22,102164.933,5884078.603
1880,2,РУВД Алмалинского района,ст.188 ч.1,12/8/18 14:00,Абылай хана,46/91,1144569.756,4820870.088
1900,2,РОП Бостандыкского района,ст.190 ч.2,10/26/18 20:00,null,null,1141921.843,4817413.408
1880,2,РУВД Бостандыкского района,ст.188 ч.1,12/6/18 18:00,null,null,1141055.331,4812498.322
990,4,Жамбылский район МВД,ст.99 ч.1,12/8/18 22:27,ЖІБЕК ЖОЛЫ,38,1094114.98,4822199.655
1880,2,4 отдел полиции Каратауского района УВД г.Шымкента,ст.188 ч.2,12/8/18 16:00,УАХАПА СЫЗДЫКОВА,1,1086672.111,5743046.71
1880,2,РУВД Бостандыкского района,ст.188 ч.2,12/8/18 4:50,null,null,1143357.21,4810937.277
1880,2,Саздинский ОП г.Актобе,ст.188 ч.1,12/4/18 8:35,БРАТЬЕВ ЖУБАНОВЫХ,271,-342582.6028,5637796.599
1880,2,РОП Бостандыкского района,ст.188 ч.1,12/4/18 9:40,null,null,1139831.63,4817373.72
1880,2,ОВД Абайского района,ст.188 ч.2,12/8/18 3:00,null,null,545654.3204,4691244.036
1060,3,РУВД Турксибского района,ст.106 ч.1,12/8/18 4:40,Зорге,8,1144586.772,4829295.838
1880,3,г.Кокшетау УВД,ст.188 ч.4,12/7/18 0:00,ШОКАНА УАЛИХАНОВА,175,527166.2895,5903204.965
1870,1,РУВД Ауэзовского района,ст.187 ч.1,11/6/18 21:05,null,null,1137671.413,4818211.211
1880,2,РУВД Алмалинского района,ст.188 ч.2,12/8/18 5:00,Толе би,155/1,1142350.292,4819392.959
1900,1,УВД Наурызбайского района ДВД города Алматы,ст.190 ч.1,8/15/18 11:00,null,null,1136696.238,4811290.611
1880,2,Шиелийский район МВД,ст.188 ч.2,12/8/18 0:30,МҰСТАФА ШОҚАЙ,44,319358.3805,4890985.08
1880,2,Саздинский ОП г.Актобе,ст.188 ч.2,12/8/18 2:00,ТУРГЕНЕВА,36,-342217.7724,5641418.817
2930,3,Панфиловский район МВД,ст.293 ч.3,12/8/18 3:30,ЖЕЛТОҚСАН,null,1395898.718,4956681.91
1880,2,Бурабайского района РОВД,ст.188 ч.2,12/8/18 21:09,снежная,2 б,580986.7345,5867301.067
2930,1,Алматинский РУВД,ст.293 ч.1,12/8/18 18:30,КҮЙШІ ДИНА,16-Jan,673025.95,5669023.806
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.1,12/8/18 6:24,КАБАНБАЙ БАТЫРА,70,1477789.745,5622449.382
1880,2,ОВД Енбекшинского района,ст.188 ч.1,12/8/18 0:00,null,null,552905.8831,4686561.608
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:30,БЕЙБАРЫС СУЛТАН,3,224763.5889,4965104.524
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/8/18 3:00,null,null,221784.4017,4971870.872
1880,2,РУВД Медеуского района,ст.188 ч.1,12/8/18 10:15,Толе би,19,1146137.433,4820103.452
1880,2,РУВД Медеуского района,ст.188 ч.1,12/7/18 13:30,Нурсултан Назарбаев,48А,1145111.599,4820062.199
1900,2,ДВД Актюбинской области,ст.190 ч.2,12/8/18 5:30,null,null,-343295.9122,5640217.999
1890,2,РОП Бостандыкского района,ст.189 ч.2,10/27/18 12:00,Егизбаева,7-Jul,1140710.048,4816853.813
1880,2,РОП Бостандыкского района,ст.188 ч.1,12/8/18 21:00,Сатпаева,90/43,1139934.818,4816638.177
1910,2,Тарановский район МВД,ст.191 ч.1,12/7/18 12:00,МЕХАНИЗАТОРОВ,36А,76304.722,5850104.398
1880,2,г.Темиртау Восточный ОП,ст.188 ч.2,12/8/18 10:19,РЕСПУБЛИКИ,1,783368.2078,5553488.604
2930,2,Центральный район г.Семипалатинск МВД,ст.293 ч.2,12/8/18 4:50,ЧОКАНА ВАЛИХАНОВА,147,1298728.407,5645303.912
1880,2,Центральный район г.Семипалатинск МВД,ст.188 ч.1,12/8/18 6:00,ЗАСЯДКО,73,1298086.586,5645715.362
1880,2,Алматинский РУВД,ст.188 ч.2,12/8/18 2:25,ҚАЖЫМҰҚАН,1-Jun,672285.5387,5669607.193
1880,2,Алматинский РУВД,ст.188 ч.2,12/8/18 10:10,ШӘКӘРІМ ҚҰДАЙБЕРДІҰЛЫ,36,674538.7844,5670267.377
1880,2,Алматинский РУВД,ст.188 ч.2,12/8/18 13:04,Алексей Петров,24,672950.6794,5669265.504
3090,2,г.Кызылорда МВД,ст.309 ч.1,12/4/18 23:00,ЖАППАСБАЙ БАТЫР,null,225819.8326,4971985.369
1880,2,Илекский ОП УВД,ст.188 ч.1,12/8/18 19:00,КЕНЕСА НОКИНА,34Б,-337245.4242,5638955.964
1880,2,Саздинский ОП г.Актобе,ст.188 ч.1,1/30/18 9:00,бр.жубановых,285,-342156.2172,5637563.121
1880,2,РОП Бостандыкского района,ст.188 ч.2,12/7/18 20:30,Байзакова,298,1142792.696,4817426.783
1070,1,Жалагашский район МВД,ст.107 ч.1,12/8/18 11:35,null,null,152969.0081,4991560.752
1880,2,РУВД Алатауского района,ст.188 ч.1,12/8/18 21:36,null,null,1134213.224,4818243.121
1880,2,ОВД Абайского района,ст.188 ч.2,12/8/18 8:00,null,null,542497.545,4692852.742
1880,2,УВД района Есиль,ст.188 ч.1,12/8/18 12:00,ТҰРАН,37,668176.3446,5667305.211
1880,2,Центральный отдел полиции УВД г.Павлодар,ст.188 ч.1,12/8/18 17:40,АБАЯ,150,1042216.766,5822063.818
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.1,12/7/18 13:00,ПАХОМОВА,10,1481756.845,5617361.982
1900,1,Иртышский ОП г.Усть-Каменогорск,ст.190 ч.1,11/25/18 0:00,АУЭЗОВА,6,1474917.03,5621875.656
1880,3,ОВД Енбекшинского района,ст.188 ч.3,12/8/18 4:30,null,null,551648.2804,4686950.87
1200,2,ОВД Енбекшинского района,ст.120 ч.1,12/8/18 12:00,null,null,561945.0047,4678317.294
1880,2,РОП Медеуского района,ст.188 ч.1,12/9/18 10:00,null,null,1150315.963,4807383.34
1880,2,РОП Алмалинского района,ст.188 ч.1,12/8/18 16:40,Райымбека,212,1140945.214,4820177.67
1200,2,Заводской ОП г.Актобе,ст.120 ч.1,12/8/18 19:00,null,null,-343116.6566,5638542.522
1880,2,РУВД Бостандыкского района,ст.188 ч.2,12/8/18 18:30,ЖАРОКОВА,14,1143595.336,4810090.609
1900,1,г.Петропавловск ГУВД,ст.190 ч.1,12/4/18 20:00,ПАРКОВАЯ,75,508186.3751,6079142.358
1880,2,г.Петропавловск ГОП № 1,ст.188 ч.1,12/7/18 16:30,НЕЛЯ БОЛАТБАЕВА,3Г,509999.7243,6084260.081
2870,2,Кордайский район МВД,ст.287 ч.3,11/28/18 22:20,ЖИБЕК ЖОЛЫ,1,965091.61,4779748.399
1870,1,ОВД Абайского района,ст.187 ч.1,12/6/18 17:15,null,null,553080.8995,4688037.328
1870,1,РОВД Жаныбекский район ЗКО,ст.187 ч.1,11/20/18 0:00,МУСИНА,2,-1055050.49,5709074.467
1880,2,РУВД Алатауского района,ст.188 ч.2,12/8/18 15:02,null,null,1136779.687,4821021.252
1880,2,РОП Медеуского района,ст.188 ч.1,12/5/18 15:00,null,null,1154218.575,4808044.8
1910,2,Центральный район г.Семипалатинск МВД,ст.191 ч.1,12/6/18 2:00,ВОСТОЧНЫЙ ПРАВЫЙ,3119,1305556.312,5642283.229
1880,2,РУВД Жетысуского района,ст.188 ч.1,12/8/18 20:00,ЛОБАЧЕВСКОГО,78,1142027.226,4823233.641
1880,2,РОВД Акжайкский район,ст.188 ч.1,11/30/18 2:15,null,null,-770809.4723,5745393.335
1880,2,район Турара Рыскулова МВД,ст.188 ч.2,12/8/18 2:30,КОММУНИСТИЧЕСКАЯ,7,806767.9792,4762005.692
1490,1,Кордайский район МВД,ст.149 ч.2,12/7/18 23:31,Алтын Орда,242,965097.3514,4780964.149
1880,2,р-н им.Казыбек би г.Караганды  Юго-Восточный  ОП,ст.188 ч.1,12/8/18 2:00,УНИВЕРСИТЕТСКАЯ,28-Mar,797336.6064,5521323.508
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.1,12/8/18 8:00,ВИНОГРАДОВА,17,1472697.276,5623750.402
2930,1,Ульбинский район г.Усть-Каменогорска МВД,ст.293 ч.1,12/8/18 14:20,АБАЯ,2-Jan,1474857.852,5623312.238
